time	whole_blood_radioactivity	plasma_radioactivity	metabolite_parent_fraction
16.200000000000003	0.9171024282722813	0.9171024282722813	0.9883898246343661
33.0	4697.433548089979	6749.725474254402	0.9883898246343661
48.0	44365.31951061147	64279.71388649579	0.9883898246343661
61.800000000000004	70497.08073399874	104324.21425230973	0.9883898246343661
76.8	88365.0733561916	128803.72539685611	0.9883678782828181
88.8	92829.44162269503	141106.56489501026	0.9883424205150224
103.8	93813.14065673764	136158.85321275672	0.9882999202700937
121.2	80042.5543371284	115954.81154165204	0.9882238473464787
136.79999999999998	87311.04924738719	121349.95441001812	0.9877938152824071
150.0	75897.59204877696	112800.51544670804	0.9857757485292826
184.2	41465.84905668801	60595.97188127951	0.992535039609994
300.0	19143.299006703182	27212.620876078126	0.9887435351384241
607.1999999999999	12440.95768767328	17749.94893422489	0.8752160387141376
898.8000000000001	11997.364721001533	16652.98720842234	0.7828109345928153
1792.2	8964.645421183059	12113.006258496243	0.6080546565983459
2706.0	7555.573137801226	9315.86575671644	0.5345588235294118
3598.7999999999997	6220.961460749703	8163.095278746171	0.4682027649769585
4507.200000000001	5816.513372869823	7401.075568861262	0.44265887509130747
5401.8	5231.226077668409	6741.916579152001	0.40816326530612246
