time	whole_blood_radioactivity	plasma_radioactivity	metabolite_parent_fraction
16.8	17.654618245014746	9.634853495974175	0.9981957600360848
28.799999999999997	25.14538109902569	1.5095400422456686	0.9981957600360848
43.199999999999996	28725.354452578707	21382.410218516517	0.9981957600360848
57.0	74575.75437558815	59482.28847382994	0.9959538614238465
73.2	89730.4650407697	74281.68818743978	0.9932849345045149
85.8	96576.262457888	77441.4619562614	0.9885705419942077
100.8	104073.25432185628	79265.28020999886	0.9881454338695016
115.19999999999999	105250.83353588599	80502.64445678754	0.9876279109350767
129.0	110495.32351877408	83535.20351859428	0.9845980253878701
145.8	93711.87850628457	72352.2134469672	0.9916392196605017
199.8	51215.59935727313	23014.936724204126	0.9807510851103981
300.0	30116.32869157825	12365.833415085242	0.9924677187948351
615.0	25409.566183823496	9307.084492029906	0.9270984606447865
910.8	21103.61470165576	8180.351440161134	0.8938740293356342
1822.8	17691.247814541603	7666.976822923911	0.852222917971196
2721.0	14110.965771923695	7295.995426712363	0.8233695652173914
3706.2000000000003	11206.697721904795	6817.111820561908	0.8004866180048663
4537.200000000001	9938.816130950263	6431.355240262378	0.7823727635307495
5476.2	8466.8230140822	5487.862746614204	0.7619047619047619
