time	whole_blood_radioactivity	plasma_radioactivity	metabolite_parent_fraction
7.199999999999999	11.435302380752644	1.2584624515545524	0.9677431742252601
25.8	3321.287794118433	4969.057481161808	0.9677431742252601
39.0	52763.935358646275	76744.07288678539	0.9677431742252601
55.800000000000004	74460.71330486095	109427.64429648794	0.9677431742252601
70.8	83407.10886524261	122080.88017320787	0.9677863068416811
85.19999999999999	87420.65457115765	128502.43962030993	0.9678376551945632
97.8	95670.14698166515	138756.16832168686	0.9679321361638662
112.8	102510.00314665826	146266.22451649138	0.9681210981024724
127.8	104697.08521256488	154628.90255677656	0.9689374136772507
142.79999999999998	81043.15910912614	119064.7582717029	0.9733826383041042
175.2	33225.61994673	47080.58209717286	0.9599858356940509
295.79999999999995	13694.379544503665	16720.990479126292	0.9458791208791208
600.0	11820.905425504714	15368.274374294946	0.82777121033009
892.8000000000001	10957.343533335119	13305.957984392957	0.7157273582485247
1807.8	7565.475309239979	8786.68045584229	0.5648323845667299
2697.0	5215.644348745835	6622.298692991671	0.4115544967242406
3595.8	4664.061470841123	6092.402466904902	0.3595895362676685
4501.2	4175.69875646097	5393.97661103879	0.3072429906542056
5407.799999999999	4050.025565900096	5230.5079695783525	0.2918454935622318
